"tweetid","user_display_name","tweet_text","clean_text","troll_or_not"
946854908665434112,"iHIh+RILI5VBKy+GW9f9xnlRG+bgHirep8asHfMy1Q=","Chrissy Teigen and John Legend finally made it to Tokyo, and they celebrated with ramen… https://t.co/NryVSopuF5","Chrissy Teigen and John Legend finally made it to Tokyo and they celebrated with ramen",1
937518618744643586,"dBKYVP1Hsg1V73irhiy40dkvrMkLcQ9Jo3ckSQEfII=","These were the 10 most popular cities on Instagram in 2017 https://t.co/OEB2vzqPVm pic… https://t.co/3M7fa2pm2T","These were the most popular cities on Instagram in pic",1
606157698292260865,"San Jose Daily","#sports Belmont Stakes: American Pharoah is 3-5 favorite","#sports Belmont Stakes American Pharoah is favorite",1
1279824156024901633,"brhodes","This guy probably doesn't even believe what he says, he just acts like a mini-Trump so he can take away your health… https://t.co/JrVpE08ikj","This guy probably doesn not even believe what he says he just acts like a miniTrump so he can take away your health",0
1255811647853203456,"FoxFriendsFirst","‘IT SHOCKS THE CONSCIOUS’- Former DOJ Official, @FranceyHakes, reacts to stunning documents revealing the FBI plann… https://t.co/07DL4wLE9P","IT SHOCKS THE CONSCIOUS Former DOJ Official reacts to stunning documents revealing the FBI plann",0
935990822306222081,"mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=","This photo of 15-year-old Meghan Markle at Buckingham Palace proves dreams do come true… https://t.co/LSJyRum6Cy","This photo of yearold Meghan Markle at Buckingham Palace proves dreams do come true",1
961884362408124416,"曲剑明","＠null It is 08:45 UTC now","null It is UTC now",1
1258197885952425984,"jayrosen_nyu","The manufacture of confusion will be a pillar of his re-election campaign. https://t.co/tg8cLXZkV5","The manufacture of confusion will be a pillar of his reelection campaign",0
1232701955899822080,"GregPoling","I THINK Biden or Warren based on the wonkiness of their FP advisors. And I'm GUESSING 54-55 (i.e. not possible this… https://t.co/aTgF1fxpCM","I THINK Biden or Warren based on the wonkiness of their FP advisors And Im GUESSING ie not possible this",0
1206633548821741568,"ByronYork","There are many distinguished constitutional scholars and experts on Twitter. I'm not one of them. But on question o… https://t.co/TOwOOtqoi2","There are many distinguished constitutional scholars and experts on Twitter Im not one of them But on question o",0
801466161556836352,"Syria Today","Turkish airforce F-16 pounding targets near #Qabasin https://t.co/GNDa8aQV2r","Turkish airforce F pounding targets near #Qabasin",1
1243949248292573184,"damienics","Finally watching Tiger King and realized that it's an amazing way to understand the current moment in American politics.","Finally watching Tiger King and realized that its an amazing way to understand the current moment in American politics",0
796062502291406849,"7d2b66c5f3b557ab3c8d4ec2be0ba72b8202d2ffdb37ff7b16e0854189cf75c3","#thingspeopleontwitterlike crabbing about various things. (I know I sure like that.)","#thingspeopleontwitterlike crabbing about various things I know I sure like that",1
1291379254228398081,"seanhannity","BIDEN SHOCKS: ‘Unlike the African American Community… The Latino Community is Incredibly Diverse!’ https://t.co/2Hh0DJSJ6p","BIDEN SHOCKS Unlike the African American Community The Latino Community is Incredibly Diverse",0
633307943971123204,"7ca1009005708b6f4c4d25c1013ee0d5822494efc7a811000b62ee893e4d9855",".@Thee_Quenga Justin? @imkisses rommelespera @i_ayeshazaheer Ayesha? @davidehrlich david @SeeleyHankins SeeleyHankins http://t.co/JXUMuz2Wkx","Justin rommelespera Ayesha david SeeleyHankins",1
856752492356534273,"Klausv","lbdsgn Hey there! Can you let us know the operating system you're rocking? We'll see what we can suggest /LW","lbdsgn Hey there Can you let us know the operating system youre rocking Well see what we can suggest LW",1
1290576986218340352,"WSJ","Take an early look at the front page of The Wall Street Journal https://t.co/5xQPDPcm8q https://t.co/MpYQJHpg5n","Take an early look at the front page of The Wall Street Journal",0
660079225622237184,"San Diego Daily","#politics Bush Scrambles to Reassure Donors as Rubio Pounces After Debate","#politics Bush Scrambles to Reassure Donors as Rubio Pounces After Debate",1
865086117456076800,"春天里",": #rtl help rt please!!","#rtl help rt please",1
710481580561661953,"ChinaRealTime","5 things to know about Chinese consumers: https://t.co/Rpa6ckxV1N https://t.co/D0NgIwoIuY","things to know about Chinese consumers",0
1297892313222414338,"ChannelNewsAsia","Hong Kong court throws out private case against officer who shot protester https://t.co/qX495OqMka https://t.co/t4kHe0UHjY","Hong Kong court throws out private case against officer who shot protester",0
1291207617885470721,"JChengWSJ","""I don’t object to the use of Communist China today, during Xi Jinping’s Party-obsessed era, as I didn’t object to… https://t.co/ZmZr9NbqTu","I dont object to the use of Communist China today during Xi Jinpings Partyobsessed era as I didnt object to",0
922735613626826752,"uSeViCRXvlKQSSTLmiXtHlH9jQbLI+diQQ6vZeoylk=","For Guo Wengui, netizens already have their own judgments, rather than the beginning he said what is the.","For Guo Wengui netizens already have their own judgments rather than the beginning he said what is the",1
742261779028312065,"ca1079af614db298e607bb72de4e1ba989fa8a85fd018138c824d3048011b367","RT @DawnMGrif: #IAmSickenedBy @realDonaldTrump @NRA and all their supporters!!!","RT #IAmSickenedBy and all their supporters",1
948656440700493824,"dBKYVP1Hsg1V73irhiy40dkvrMkLcQ9Jo3ckSQEfII=","Costa scores five minutes into return for Atletico Madrid https://t.co/tgHLKJFrWi","Costa scores five minutes into return for Atletico Madrid",1
579185228645736449,"claydube","Guangxi educator remembered for his devotion to students in a relatively our and isolated place. http://t.co/zG4vyujctG","Guangxi educator remembered for his devotion to students in a relatively our and isolated place",0
1283195963394240512,"ReutersChina","Asian markets set to shake off coronavirus spread, U.S.-China tensions https://t.co/wvgsXwoxqj","Asian markets set to shake off coronavirus spread USChina tensions",0
624712731908685824,"San Jose Daily","#SanJose Teen Accused of Killing Turtle at PetSmart","#SanJose Teen Accused of Killing Turtle at PetSmart",1
1207334179068948480,"ByronYork","Crusading NY prosecutor wants to get in on anti-Trump action, charges Paul Manafort with some of the things he's al… https://t.co/JncDHfvajK","Crusading NY prosecutor wants to get in on antiTrump action charges Paul Manafort with some of the things hes al",0
1287844466246770693,"jaketapper","University of Notre Dame withdraws from hosting first presidential debate on September 29, per Commission on Presid… https://t.co/xLKwnxOI70","University of Notre Dame withdraws from hosting first presidential debate on September per Commission on Presid",0
881686449657196544,"ChinaRealTime","Regretfully, we're shutting down the blog. A look back at some of the best China stories it served up the last 9 yrs https://t.co/OcAom0Uxoa","Regretfully were shutting down the blog A look back at some of the best China stories it served up the last yrs",0
746098090235461632,"Screamy Monkey","#TopNews Viacom CEO asks court to order medical exam of Sumner Redstone","#TopNews Viacom CEO asks court to order medical exam of Sumner Redstone",1
553096942108950528,"61214681a7d920f62a758d1e2284b96625cb0788cefe9df3663f725aa10e3870","Ryan Gosling and his kisses.... http://t.co/FtYHwgb9pq Ryan Gosling and his kisses....","Ryan Gosling and his kisses Ryan Gosling and his kisses",1
606852502189776897,"KansasCityDailyNews","#news Man accused of bomb plot at Kansas airport to change plea","#news Man accused of bomb plot at Kansas airport to change plea",1
539868543077351424,"87cf1fdb56745c6d243b30c8e791b739dec6b92d474d95fda58adb06a3d42a4e","i'm a wheeler #alone","im a wheeler #alone",1
808807988052062208,"Miami Today","Miami Beach approves paid parental leave for employees https://t.co/7NDPTGobu5 https://t.co/cJWqSR3nBz","Miami Beach approves paid parental leave for employees",1
1248031576807612417,"morningmoneyben","@Dansonshoes @chucktodd ha we had multiple versions of it on our zoom seder.","ha we had multiple versions of it on our zoom seder",0
1226859976779395072,"onlyyoontv","#GuangdongProvince requires 4 steps:
1) set up prevention/control protocol 2) quarantine non-local/migrant workers… https://t.co/aC0pIxbuLk","#GuangdongProvince requires steps set up preventioncontrol protocol quarantine nonlocalmigrant workers",0
491843918787801088,"48415a7b9ab09f810d22fa1b440c6fb53e2cbcd31a697381527a4eccdfebd623","to my mind only those who fight win","to my mind only those who fight win",1
818109802744344576,"阿丽木琴","PLAYMFS: #pltl I need fullver this cover..  https://t.co/Lat7Zu58Eu","PLAYMFS #pltl I need fullver this cover",1
815083333348683776,"阿丽木琴","WORLDERPE: #WTL hi I'm Lucas!  looking for yaoi/bl rp friends and male doms/semes! Here have sum bread https://t.co/yaq2ZL1m0O","WORLDERPE #WTL hi Im Lucas looking for yaoibl rp friends and male domssemes Here have sum bread",1
1253695344824778752,"morningmoneyben","At some point falling back on “some people say” is just a disservice to readers and an insult to everyone’s intelligence.","At some point falling back on some people say is just a disservice to readers and an insult to everyones intelligence",0
937476188238364672,"hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=","Video shows engineer repairing airplane engine with what looks like duct tape http://tandl… https://t.co/fG0UbljlCl","Video shows engineer repairing airplane engine with what looks like duct tape",1
1231022795796160513,"ewarren","After the 2008 financial crash, I held hearings in Nevada with families who were losing their homes. I fought to ho… https://t.co/NFWx7zCCNO","After the financial crash I held hearings in Nevada with families who were losing their homes I fought to ho",0
1115067165743300608,"LaszloCHP","CHP-219-The History o... - https://t.co/RcpAPs0oK0 #iTunes https://t.co/hQs2aJGDnB","CHP The History o #iTunes",0
551467018214326273,"e858bcea74ed398dc7eb2e53b773c73991c491edf91310d91b472471feb76590","Chernobyl's NPP is going to explode one more time!!Ukraine is in danger! you are dumbass! #FukushimaAgain http://t.co/a266QqBX23","Chernobyls NPP is going to explode one more timeUkraine is in danger you are dumbass #FukushimaAgain",1
801784304770629632,"cd2f120a1666c87fac2ab045e1ff01b06be0814481d4e96234a13041b3a1a295","Need my friend back...  #WhatIWantForChristmasIn4Words https://t.co/utY2UoyTbr","Need my friend back #WhatIWantForChristmasIn4Words",1
110112132338696192,"LaszloCHP","@the16thDJ Not between November and April Mr. President","Not between November and April Mr President",0
1293713881974616064,"CNN","""With three months to go until Election Day, the president is sticking to his playbook when it comes to the economy… https://t.co/P68hOO96o8","With three months to go until Election Day the president is sticking to his playbook when it comes to the economy",0
1268832449599016963,"ChinaRealTime","The Civil Aviation Administration of China said 95 foreign airlines would be cleared to fly to one Chinese destinat… https://t.co/K9Dmlc6tYt","The Civil Aviation Administration of China said foreign airlines would be cleared to fly to one Chinese destinat",0
